rdtimestamp,soiltemp,soilhum,airtemp,airhum
1760094900,17.16,58.82,23.65,62.75
1760095800,17.26,58.74,24.35,60.38
1760096700,17.37,58.67,24.7,59.25
1760097600,17.5,58.67,24.63,58.0
1760098500,17.68,58.58,24.75,58.25
1760099400,17.89,58.59,25.15,56.0
1760100300,18.15,58.52,25.4,56.5
1760101200,18.38,58.54,25.7,54.5
1760102100,18.53,58.45,25.65,54.0
1760103000,18.6,58.38,25.75,54.25
1760103900,18.67,58.35,26.15,52.25
1760104800,18.74,58.44,26.13,50.75
1760105700,18.67,58.43,25.9,53.0
1760106600,19.12,52.82,25.9,52.38
1760107500,18.34,58.32,25.5,52.75
1760108400,18.12,58.24,25.15,53.88
1760109300,18.04,58.14,25.5,51.25
1760110200,17.93,58.4,24.83,56.38
1760111100,17.83,58.31,23.85,59.5
1760112000,17.7,58.09,22.85,64.38
1760112900,17.67,60.04,21.55,70.0
1760113800,17.19,56.36,19.8,74.0
1760114700,17.18,60.04,18.4,79.0
1760115600,16.55,56.33,17.38,82.75
1760116500,16.77,60.08,16.3,84.25
1760117400,16.14,56.25,15.88,90.63
1760118300,16.41,60.06,15.2,90.75
1760119200,15.84,56.45,14.75,92.88
1760120100,16.16,60.1,14.45,93.75
1760121000,15.5,56.29,13.95,94.0
1760121900,15.92,60.14,13.85,95.75
1760122800,15.28,56.2,13.4,96.0
1760123700,15.72,60.01,13.3,96.5
1760124600,15.03,56.14,12.78,96.0
1760125500,15.5,59.96,12.75,97.75
1760126400,14.83,56.1,12.53,98.13
1760127300,15.07,58.15,12.15,97.5
1760128200,14.98,58.17,12.23,98.75
1760129100,14.89,58.16,12.15,99.0
1760130000,14.8,58.01,12.1,99.38
1760130900,14.75,58.11,11.85,99.25
1760131800,14.66,57.97,11.4,98.63
1760132700,14.59,57.99,11.35,99.25
1760133600,14.53,58.03,10.9,99.67
1760134500,14.46,57.94,11.4,99.75
1760135400,14.41,58.0,11.73,100.0
1760136300,14.44,58.1,11.65,100.0
1760137200,14.37,57.8,10.8,99.88
1760138100,14.26,57.93,10.5,99.75
1760139000,14.15,57.84,10.4,99.88
1760139900,14.09,57.89,10.7,100.0
1760140800,14.05,57.79,10.3,100.0
1760141700,13.99,57.7,10.3,100.0
1760142600,13.95,57.71,10.4,100.0
1760143500,13.91,57.8,10.15,100.0
1760144400,13.83,57.72,9.95,100.0
1760145300,13.78,57.75,9.6,100.0
1760146200,13.72,57.79,9.6,100.0
1760147100,13.69,57.67,10.2,100.0
1760148000,13.61,57.77,9.33,100.0
1760148900,13.54,57.61,9.35,100.0
1760149800,13.53,57.66,9.2,100.0
1760150700,13.55,57.67,9.55,100.0
1760151600,13.57,57.54,9.55,100.0
1760152500,13.57,57.56,9.5,100.0
1760153400,13.55,57.7,9.35,100.0
1760154300,13.52,57.65,9.15,100.0
1760155200,13.48,57.75,9.1,100.0
1760156100,13.44,57.8,9.05,100.0
1760157000,13.37,57.64,8.73,100.0
1760157900,13.29,57.63,8.9,100.0
1760158800,13.65,59.57,8.78,100.0
1760159700,12.8,55.63,8.5,100.0
1760160600,13.53,59.53,8.5,100.0
1760161500,12.72,55.7,8.7,100.0
1760162400,13.57,59.57,9.25,100.0
1760163300,13.32,57.64,10.1,100.0
1760164200,13.78,59.52,11.33,100.0
1760165100,13.34,55.7,12.85,100.0
1760166000,14.16,59.58,13.95,100.0
1760166900,13.79,55.69,14.8,100.0
1760167800,14.59,59.42,15.73,100.0
1760168700,14.23,55.62,16.85,100.0
1760169600,15.06,59.49,17.75,95.0
1760170500,14.74,55.56,18.6,88.25
1760171400,15.61,59.38,19.38,85.5
1760172300,15.28,55.55,19.9,84.25
1760173200,15.91,57.4,20.5,80.5
1760174100,16.29,57.44,20.85,76.75
1760175000,16.58,57.52,21.28,76.88
1760175900,16.69,55.66,21.9,72.5
1760176800,16.59,51.83,22.43,71.38
1760177700,17.19,57.53,23.4,69.25
1760178600,17.34,57.46,23.67,68.5
1760179500,17.45,57.55,,
1760180400,17.59,57.65,24.18,67.25
1760181300,17.62,57.58,24.55,65.25
1760182200,17.65,57.52,24.6,63.13
1760183100,17.67,57.54,24.25,64.0
1760184000,17.7,57.5,24.23,62.75
1760184900,17.75,57.44,24.3,62.5
1760185800,17.83,57.39,24.75,62.75
1760186700,17.9,57.38,24.8,60.75
1760187600,18.03,57.31,25.35,61.13
1760188500,18.13,57.32,26.0,58.25
1760189400,18.14,57.3,25.63,58.13
1760190300,18.09,57.28,25.15,57.75
1760191200,18.07,57.13,25.03,57.88
1760192100,18.04,57.26,25.0,58.0
1760193000,18.03,57.13,25.28,57.13
1760193900,17.99,57.11,25.1,58.75
1760194800,17.92,57.16,25.18,58.63
1760195700,17.88,57.14,24.65,62.0
1760196600,17.83,57.07,24.38,64.5
1760197500,17.75,57.06,23.35,66.75
1760198400,17.63,57.04,22.33,69.88
1760199300,17.46,57.06,21.2,73.0
1760200200,17.23,57.03,19.9,75.0
1760201100,16.95,57.13,17.0,87.0
1760202000,16.71,57.16,17.65,82.75
1760202900,16.48,57.0,16.8,83.25
1760203800,16.28,57.03,15.8,86.0
1760204700,16.41,58.98,15.5,91.5
1760205600,15.67,54.96,14.88,90.75
1760206500,16.11,58.91,14.35,91.75
1760207400,15.37,54.95,14.1,94.0
1760208300,15.86,59.04,13.85,95.0
1760209200,15.12,54.97,13.65,95.38
1760210100,15.68,58.89,12.9,94.25
1760211000,14.86,54.92,12.68,95.5
1760211900,15.46,58.84,12.6,97.0
1760212800,14.68,54.88,12.48,97.63
1760213700,15.29,58.91,12.15,97.0
1760214600,14.57,54.97,12.35,98.38
1760215500,15.2,58.89,12.7,99.5
1760216400,14.6,54.87,13.18,99.88
1760217300,15.29,58.81,13.3,100.0
1760218200,14.7,54.76,13.03,100.0
1760219100,14.88,56.71,12.9,100.0
1760220000,14.79,56.7,12.35,99.88
1760220900,14.69,56.74,11.85,99.75
1760221800,14.59,56.7,11.85,100.0
1760222700,14.5,56.7,11.75,100.0
1760223600,14.43,56.65,11.88,100.0
1760224500,14.5,56.58,12.2,100.0
1760225400,14.54,56.65,11.6,100.0
1760226300,15.36,62.69,11.55,100.0
1760227200,14.42,56.74,11.58,100.0
1760228100,14.35,56.63,11.2,100.0
1760229000,14.3,56.72,11.35,100.0
1760229900,14.28,56.59,11.05,100.0
1760230800,14.18,56.52,10.88,100.0
1760231700,14.13,56.68,10.7,100.0
1760232600,14.09,56.53,10.5,100.0
1760233500,14.04,56.68,10.45,100.0
1760234400,13.63,54.57,10.53,100.0
1760235300,14.92,62.84,10.55,100.0
1760236200,13.82,56.54,10.4,100.0
1760237100,13.73,56.71,10.1,100.0
1760238000,13.65,56.54,9.88,100.0
1760238900,13.58,56.46,9.5,100.0
1760239800,13.55,56.52,9.48,100.0
1760240700,13.58,56.33,9.65,100.0
1760241600,13.62,56.49,10.03,100.0
1760242500,13.69,56.44,10.4,100.0
1760243400,13.75,56.43,10.53,100.0
1760244300,13.79,56.39,10.7,100.0
1760245200,13.87,56.39,11.13,100.0
1760246100,14.8,62.37,11.5,100.0
1760247000,14.09,56.42,12.0,100.0
1760247900,14.18,56.54,12.25,100.0
1760248800,14.28,56.33,12.35,100.0
1760249700,14.37,56.26,12.5,100.0
1760250600,14.69,58.4,12.75,100.0
1760251500,14.26,54.4,12.85,100.0
1760252400,14.84,58.34,13.03,100.0
1760253300,14.43,54.31,13.4,100.0
1760254200,15.02,58.33,13.63,100.0
1760255100,14.67,54.38,13.8,100.0
1760256000,15.23,58.3,14.25,100.0
1760256900,14.88,54.39,14.4,100.0
1760257800,15.45,58.31,14.53,100.0
1760258700,15.02,54.36,14.7,100.0
1760259600,15.57,58.31,14.85,100.0
1760260500,15.13,54.47,15.05,100.0
1760261400,15.74,58.28,15.48,100.0
1760262300,15.41,54.31,15.75,99.75
1760263200,15.98,58.29,15.93,98.75
1760264100,15.6,54.45,16.1,98.25
1760265000,15.95,56.37,16.43,97.75
1760265900,16.07,56.3,16.7,97.5
1760266800,16.21,56.3,17.23,96.13
1760267700,16.36,56.36,17.8,94.75
1760268600,16.53,56.24,18.35,90.63
1760269500,16.75,56.4,19.55,86.0
1760270400,16.9,56.3,19.73,83.88
1760271300,16.98,56.3,20.6,80.75
1760272200,17.07,56.43,21.48,76.63
1760273100,16.99,54.35,22.05,72.5
1760274000,17.2,56.33,22.55,68.75
1760274900,17.3,56.3,22.9,66.5
1760275800,17.36,56.24,23.5,62.63
1760276700,17.44,56.3,24.15,60.0
1760277600,17.41,56.25,23.73,60.25
1760278500,17.38,56.26,23.8,61.75
1760279400,17.36,56.15,23.88,61.38
1760280300,17.28,56.18,23.65,61.25
1760281200,17.21,56.24,23.1,62.5
1760282100,17.14,56.1,22.75,62.75
1760283000,17.07,56.12,21.95,65.0
1760283900,16.96,56.11,21.1,67.0
1760284800,17.29,62.19,20.03,70.88
1760285700,16.72,56.07,18.9,76.25
1760286600,16.46,56.04,17.5,79.75
1760287500,16.2,56.13,16.4,82.25
1760288400,15.94,56.0,15.4,85.0
1760289300,15.71,56.09,14.75,88.25
1760290200,15.53,56.04,14.55,91.5
1760291100,15.37,56.18,13.75,89.75
1760292000,15.2,56.13,13.35,93.0
1760292900,15.08,55.99,13.1,94.75
1760293800,14.98,56.1,12.73,94.5
1760294700,14.87,56.03,12.4,95.25
1760295600,14.78,55.88,11.88,95.0
1760296500,14.7,55.96,11.55,95.75
1760297400,14.25,53.93,11.43,96.63
1760298300,14.91,57.98,11.55,98.5
1760299200,14.21,53.94,12.0,99.38
1760300100,14.82,57.85,11.9,99.25
1760301000,14.1,53.98,11.75,99.5
1760301900,14.38,55.92,11.25,99.5
1760302800,13.93,53.89,11.08,99.38
1760303700,14.68,57.85,11.75,99.75
1760304600,14.18,53.88,12.03,100.0
1760305500,14.79,57.8,12.2,100.0
1760306400,14.18,53.84,12.08,100.0
1760307300,14.69,57.85,11.8,100.0
1760308200,13.9,53.81,11.15,100.0
1760309100,14.48,57.85,11.1,100.0
1760310000,13.66,53.91,11.03,100.0
1760310900,13.97,55.8,10.7,100.0
1760311800,13.91,55.9,10.38,100.0
1760312700,13.83,55.84,10.1,100.0
1760313600,13.76,55.79,9.95,100.0
1760314500,13.68,55.65,9.6,100.0
1760315400,13.62,55.86,9.68,100.0
1760316300,13.57,55.7,9.55,100.0
1760317200,13.55,55.8,9.53,100.0
1760318100,13.55,55.62,9.95,100.0
1760319000,13.61,55.75,10.23,100.0
1760319900,13.51,55.79,9.75,100.0
1760320800,13.46,55.75,9.4,100.0
1760321700,13.35,55.65,9.15,100.0
1760322600,13.31,55.66,9.13,100.0
1760323500,13.27,55.69,9.15,100.0
1760324400,13.69,57.63,9.48,100.0
1760325300,14.47,61.41,9.95,100.0
1760326200,13.48,55.66,10.27,100.0
1760327100,13.59,55.45,10.85,100.0
1760328000,13.69,55.52,11.18,100.0
1760328900,13.82,55.56,12.0,100.0
1760329800,13.95,55.52,12.45,100.0
1760330700,14.02,55.5,12.55,100.0
1760331600,14.11,55.49,12.6,100.0
1760332500,14.2,55.48,12.75,100.0
1760333400,14.25,55.45,12.75,100.0
1760334300,14.31,55.58,12.85,100.0
1760335200,14.37,55.46,13.08,100.0
1760336100,14.44,55.61,13.4,100.0
1760337000,14.53,55.55,13.75,100.0
1760337900,14.65,55.58,14.05,100.0
1760338800,14.76,55.46,14.43,100.0
1760339700,14.87,55.51,14.65,100.0
1760340600,15.02,55.46,15.1,100.0
1760341500,15.17,55.53,15.5,100.0
1760342400,15.45,57.47,15.98,100.0
1760343300,15.25,53.48,16.35,100.0
1760344200,15.78,57.57,16.8,99.0
1760345100,15.59,53.45,17.25,95.5
1760346000,16.08,57.49,17.78,92.88
1760346900,15.93,53.5,18.0,89.0
1760347800,16.21,55.56,18.57,87.5
1760348700,16.38,55.42,19.0,85.0
1760349600,16.67,57.39,19.2,83.0
1760350500,16.44,53.57,19.5,81.0
1760351400,16.94,57.43,19.7,79.17
1760352300,16.66,53.48,19.8,79.0
1760353200,17.14,57.55,20.55,75.75
1760354100,17.12,53.51,21.95,71.75
1760355000,17.59,57.41,23.13,68.0
1760355900,17.5,53.42,24.05,67.5
1760356800,17.79,55.16,24.63,63.5
1760357700,17.95,55.24,23.75,62.75
1760358600,17.98,55.33,23.55,63.75
1760359500,17.92,55.34,23.5,63.5
1760360400,17.95,55.29,24.1,62.63
1760361300,17.95,55.28,24.45,60.0
1760362200,17.91,55.16,24.08,61.13
1760363100,17.87,55.2,22.3,65.0
1760364000,17.85,55.27,24.25,59.25
1760364900,17.81,55.21,24.45,58.75
1760365800,17.79,55.18,24.6,59.88
1760366700,17.69,55.08,23.8,61.25
1760367600,17.6,55.18,23.45,62.63
1760368500,17.52,55.1,22.8,65.0
1760369400,17.43,54.96,22.13,66.88
1760370300,17.32,55.06,21.15,69.75
1760371200,17.2,54.9,20.25,73.0
1760372100,17.05,54.93,19.1,77.25
1760373000,16.79,54.98,18.03,80.88
1760373900,16.53,55.02,17.0,84.0
1760374800,16.32,54.88,16.0,85.63
1760375700,16.06,55.02,15.35,89.25
1760376600,15.86,55.13,14.75,89.38
1760377500,15.7,54.94,14.05,89.5
1760378400,15.54,54.94,13.68,91.88
1760379300,15.39,54.96,13.1,92.25
1760380200,15.25,54.71,13.05,94.88
1760381100,15.15,54.81,13.15,96.25
1760382000,15.07,54.85,12.7,96.25
1760382900,14.99,54.88,12.5,96.5
1760383800,14.9,54.93,12.15,96.63
1760384700,14.89,54.81,12.4,98.0
1760385600,14.96,54.85,12.73,98.75
1760386500,14.99,54.78,12.8,98.75
1760387400,14.91,54.86,12.15,98.0
1760388300,15.11,56.82,12.35,99.25
1760389200,14.57,52.62,12.3,99.25
1760390100,15.03,56.76,11.7,98.5
1760391000,14.28,52.53,11.65,99.25
1760391900,14.87,56.81,11.75,99.5
1760392800,14.24,52.57,11.25,99.38
1760393700,14.67,56.74,10.75,99.25
1760394600,13.86,52.59,10.73,99.5
1760395500,14.5,56.68,11.25,100.0
1760396400,13.83,52.61,11.2,100.0
1760397300,14.49,56.76,11.2,100.0
1760398200,13.85,52.6,10.73,100.0
1760399100,14.37,56.63,10.25,100.0
1760400000,13.6,52.5,10.8,100.0
1760400900,14.32,56.67,10.8,100.0
1760401800,13.69,52.49,10.88,100.0
1760402700,13.84,54.49,10.25,100.0
1760403600,13.73,54.63,10.1,100.0
1760404500,13.63,54.59,9.8,100.0
1760405400,13.51,54.56,9.35,100.0
1760406300,13.39,54.67,8.75,100.0
1760407200,13.29,54.52,8.6,100.0
1760408100,13.21,54.49,8.55,100.0
1760409000,13.12,54.55,8.4,100.0
1760409900,13.05,54.45,8.15,100.0
1760410800,12.95,54.54,8.18,100.0
1760411700,12.89,54.24,8.4,100.0
1760412600,12.86,54.52,8.58,100.0
1760413500,12.86,54.36,8.7,100.0
1760414400,12.94,54.44,9.2,100.0
1760415300,13.09,54.29,9.65,100.0
1760416200,13.13,54.34,9.48,100.0
1760417100,13.06,54.24,9.1,100.0
1760418000,12.96,54.37,8.88,100.0
1760418900,12.82,54.38,8.75,100.0
1760419800,12.75,54.39,8.8,100.0
1760420700,12.71,54.29,8.75,100.0
1760421600,12.72,54.22,9.2,100.0
1760422500,12.78,54.12,10.35,100.0
1760423400,12.94,54.23,11.85,100.0
1760424300,13.16,54.29,12.75,100.0
1760425200,13.39,54.08,13.8,100.0
1760426100,13.6,54.07,15.0,98.75
1760427000,13.82,54.08,15.73,90.13
1760427900,14.03,54.07,16.85,81.25
1760428800,14.26,54.13,17.55,76.38
1760429700,14.49,54.17,18.2,73.5
1760430600,14.74,54.11,18.68,71.25
1760431500,15.0,54.09,19.05,70.25
1760432400,15.34,54.18,19.43,69.25
1760433300,15.76,54.02,20.2,69.5
1760434200,16.19,56.0,20.45,66.88
1760435100,16.08,52.04,20.7,67.75
1760436000,16.62,56.23,21.53,66.88
1760436900,16.51,51.89,21.6,64.25
1760437800,16.92,56.1,21.93,64.0
1760438700,16.79,51.98,22.2,63.25
1760439600,16.97,56.06,21.48,63.75
1760440500,16.61,51.9,20.85,66.25
1760441400,16.82,56.02,20.15,67.25
1760442300,16.47,51.93,21.35,65.0
1760443200,16.98,55.96,22.23,62.5
1760444100,16.77,51.73,22.65,61.5
1760445000,17.19,56.1,23.4,60.13
1760445900,17.05,51.87,23.35,55.5
1760446800,17.44,55.96,23.93,55.5
1760447700,17.59,51.67,24.45,56.5
1760448600,17.83,53.74,24.85,55.25
1760449500,17.77,53.75,24.6,53.5
1760450400,17.66,53.64,23.93,54.5
1760451300,17.52,53.69,23.45,53.0
1760452200,17.43,53.69,22.4,57.83
1760453100,17.27,53.66,22.75,55.25
1760454000,17.13,53.54,22.3,58.0
1760454900,17.03,53.62,21.9,63.75
1760455800,16.93,53.62,21.08,63.38
1760456700,16.79,53.58,19.95,66.0
1760457600,16.61,53.53,19.1,69.38
1760458500,16.41,53.62,18.0,75.25
1760459400,16.18,53.52,16.7,76.88
1760460300,15.88,53.54,15.6,81.25
1760461200,15.62,53.39,14.98,83.0
1760462100,15.4,53.52,14.35,85.75
1760463000,15.21,53.44,13.53,87.5
1760463900,15.05,53.48,13.0,89.5
1760464800,14.96,53.53,12.45,90.5
1760465700,14.89,53.51,12.4,93.25
1760466600,14.82,53.5,12.38,94.13
1760467500,14.8,53.32,12.45,94.75
1760468400,14.81,53.23,12.65,95.88
1760469300,14.87,53.4,13.05,95.25
1760470200,14.88,53.28,12.85,94.38
1760471100,14.9,53.32,12.95,93.25
1760472000,14.85,53.44,12.48,93.25
1760472900,14.82,53.22,12.45,95.0
1760473800,14.88,53.31,12.83,95.75
1760474700,14.92,53.34,13.3,92.25
1760475600,14.92,53.25,13.05,92.38
1760476500,14.83,53.26,12.7,92.5
1760477400,14.78,53.11,12.88,92.0
1760478300,14.81,53.22,12.9,92.25
1760479200,14.86,53.19,13.2,91.13
1760480100,15.11,55.15,13.3,89.0
1760481000,14.65,51.15,13.48,89.75
1760481900,15.1,55.33,13.45,89.25
1760482800,14.6,51.1,13.15,90.0
1760483700,15.04,55.44,12.9,90.25
1760484600,14.42,51.16,12.6,90.63
1760485500,14.89,55.39,12.2,92.0
1760486400,14.26,51.06,11.78,93.25
1760487300,14.74,55.16,11.6,94.5
1760488200,14.13,51.07,11.15,94.5
1760489100,14.53,55.28,10.8,96.0
1760490000,13.71,51.13,10.43,96.13
1760490900,14.22,55.23,10.25,97.5
1760491800,13.35,51.13,9.88,97.75
1760492700,13.99,55.19,9.2,97.0
1760493600,13.04,51.0,9.08,98.0
1760494500,13.34,53.1,9.1,99.0
1760495400,13.24,53.13,8.98,99.38
1760496300,13.19,53.02,8.7,99.25
1760497200,13.05,53.04,8.25,99.13
1760498100,12.92,53.1,8.3,99.75
1760499000,12.82,53.07,8.2,99.88
1760499900,12.77,52.89,7.85,99.75
1760500800,12.76,52.98,8.48,100.0
1760501700,12.73,52.96,7.95,100.0
1760502600,12.8,52.94,8.3,100.0
1760503500,12.78,52.78,8.4,100.0
1760504400,12.29,50.84,7.83,100.0
1760505300,12.75,52.82,8.5,100.0
1760506200,12.8,52.82,8.95,100.0
1760507100,12.89,52.86,9.3,100.0
1760508000,12.94,52.79,9.93,100.0
1760508900,13.03,52.75,10.85,100.0
1760509800,13.17,52.81,11.73,100.0
1760510700,13.33,52.85,12.35,100.0
1760511600,13.46,52.74,13.18,99.88
1760512500,13.62,52.6,14.25,97.5
1760513400,13.79,52.69,15.0,91.17
1760514300,13.99,52.79,16.0,86.25
1760515200,14.21,52.68,16.83,80.0
1760516100,14.44,52.77,17.35,78.0
1760517000,14.68,52.62,18.15,76.63
1760517900,14.92,52.79,19.1,74.75
1760518800,15.28,52.69,19.7,71.25
1760519700,15.74,52.74,20.25,72.5
1760520600,16.09,52.6,20.38,69.63
1760521500,16.36,52.53,20.4,68.5
1760522400,16.54,52.57,21.4,67.38
1760523300,16.66,52.64,22.05,62.25
1760524200,16.79,52.54,22.33,62.25
1760525100,16.89,52.5,22.7,58.25
1760526000,17.0,54.69,22.3,58.25
1760526900,16.81,50.33,21.85,59.5
1760527800,16.97,54.64,22.05,59.88
1760528700,16.8,50.31,22.25,59.5
1760529600,17.08,54.53,22.53,59.5
1760530500,16.85,50.4,21.8,58.75
1760531400,17.13,54.66,22.73,57.5
1760532300,17.0,50.32,23.25,56.75
1760533200,17.21,54.52,23.4,52.63
1760534100,17.02,50.28,23.45,52.75
1760535000,17.04,52.42,22.95,51.75
1760535900,17.0,50.2,23.3,52.75
1760536800,17.15,54.4,23.45,51.63
1760537700,17.02,50.07,23.5,50.75
1760538600,17.03,54.25,23.68,49.38
1760539500,16.78,50.0,23.5,50.75
1760540400,16.79,52.05,23.1,52.38
1760541300,16.72,52.02,22.35,53.5
1760542200,16.64,52.14,21.53,55.38
1760543100,16.54,52.17,20.6,58.25
1760544000,16.43,52.06,19.48,64.25
1760544900,16.19,52.04,18.1,70.75
1760545800,15.92,52.04,16.85,73.5
1760546700,15.69,52.13,16.3,72.25
1760547600,15.48,52.03,15.03,77.5
1760548500,15.23,52.0,14.15,79.0
1760549400,14.98,51.96,13.88,80.5
1760550300,14.87,51.95,13.7,81.5
1760551200,14.77,51.87,13.15,82.25
1760552100,14.62,51.96,12.1,86.0
1760553000,14.46,51.93,11.58,88.75
1760553900,14.31,51.99,11.05,89.75
1760554800,14.13,51.85,10.75,91.63
1760555700,13.95,51.84,10.85,92.5
1760556600,13.85,51.86,10.48,91.38
1760557500,13.75,51.8,9.9,92.0
1760558400,13.62,51.93,9.65,94.38
1760559300,13.51,51.82,9.55,94.75
1760560200,13.39,51.87,9.2,95.38
1760561100,13.28,51.74,9.2,96.25
1760562000,13.24,51.71,8.98,96.38
1760562900,13.16,51.77,8.65,96.75
1760563800,13.11,51.68,8.85,97.63
1760564700,13.15,51.69,8.65,97.25
1760565600,13.03,51.68,8.7,97.75
1760566500,12.94,51.72,8.4,97.5
1760567400,12.95,51.66,8.53,98.25
1760568300,12.84,51.69,8.4,98.5
1760569200,12.76,51.57,7.78,98.0
1760570100,12.67,51.54,7.55,98.5
1760571000,12.57,51.57,7.45,98.5
1760571900,12.94,53.79,7.45,99.25
1760572800,11.98,49.4,7.5,99.38
1760573700,12.87,53.62,7.65,99.5
1760574600,12.12,49.41,7.78,99.75
1760575500,12.91,53.65,7.75,99.75
1760576400,12.08,49.37,7.88,100.0
1760577300,12.86,53.7,8.05,100.0
1760578200,12.15,49.37,8.0,100.0
1760579100,12.87,53.55,7.7,100.0
1760580000,11.98,49.27,7.83,100.0
1760580900,12.75,53.4,7.5,100.0
1760581800,11.88,49.31,7.48,100.0
1760582700,12.68,53.45,7.55,100.0
1760583600,11.78,49.32,7.43,100.0
1760584500,12.54,53.47,7.15,100.0
1760585400,11.54,49.23,7.18,100.0
1760586300,12.02,51.28,7.5,100.0
1760587200,12.04,51.4,7.1,100.0
1760588100,11.99,51.33,7.05,100.0
1760589000,11.97,51.31,7.2,100.0
1760589900,11.97,51.37,7.05,100.0
1760590800,11.98,51.27,7.1,100.0
1760591700,11.91,51.3,7.15,100.0
1760592600,11.86,51.25,6.98,100.0
1760593500,11.82,51.31,7.05,100.0
1760594400,11.8,51.22,7.9,100.0
1760595300,11.89,51.16,8.55,100.0
1760596200,11.95,51.2,9.25,100.0
1760597100,12.1,51.09,11.15,100.0
1760598000,12.32,51.16,12.5,100.0
1760598900,12.55,51.24,14.15,98.75
1760599800,12.74,51.13,15.18,87.25
1760600700,12.94,51.06,16.05,75.5
1760601600,13.15,51.06,16.58,73.25
1760602500,13.38,51.18,17.25,70.0
1760603400,13.65,51.08,17.88,66.75
1760604300,13.92,50.97,18.6,63.0
1760605200,14.29,51.09,19.25,59.0
1760606100,14.73,51.05,20.0,54.25
1760607000,15.0,51.02,20.45,53.75
1760607900,15.17,51.0,20.55,52.25
1760608800,15.29,51.05,20.7,54.25
1760609700,15.45,51.01,21.3,54.5
1760610600,15.6,50.85,21.5,52.0
1760611500,15.68,50.91,21.6,52.0
1760612400,15.74,50.94,21.75,50.63
1760613300,15.79,50.91,22.05,48.75
1760614200,15.82,51.05,22.43,48.75
1760615100,15.86,50.88,22.25,47.75
1760616000,15.87,50.88,22.08,48.75
1760616900,15.89,51.0,21.85,49.5
1760617800,16.04,52.96,22.23,48.0
1760618700,15.87,48.65,22.55,48.25
1760619600,16.1,53.02,22.45,47.88
1760620500,16.0,48.56,22.6,46.0
1760621400,16.16,53.11,22.55,46.63
1760622300,16.01,48.55,22.3,47.5
1760623200,16.11,52.86,22.23,47.75
1760624100,15.87,48.62,21.7,48.0
1760625000,15.95,52.78,20.93,49.88
1760625900,15.58,48.49,19.85,54.25
1760626800,15.77,52.99,19.43,56.38
1760627700,15.38,48.34,18.7,58.75
1760628600,15.59,52.77,17.88,63.63
1760629500,15.15,48.42,16.95,67.25
1760630400,15.35,52.82,16.2,69.5
1760631300,14.73,48.39,15.45,71.75
1760632200,14.82,50.58,14.53,73.25
1760633100,14.59,50.66,13.65,76.25
1760634000,14.4,50.49,12.93,77.88
1760634900,14.22,50.46,12.4,81.0
1760635800,14.1,50.5,11.8,83.75
1760636700,13.97,50.51,11.6,84.25
1760637600,13.9,50.66,11.48,84.88
1760638500,13.8,50.37,11.4,84.5
1760639400,13.81,50.73,11.3,84.13
1760640300,13.72,50.46,11.0,84.75
1760641200,13.61,50.37,10.55,86.13
1760642100,13.47,50.43,10.0,87.75
1760643000,13.42,50.38,9.85,88.88
1760643900,13.33,50.42,9.95,88.75
1760644800,13.34,50.27,9.98,89.75
1760645700,13.35,50.32,10.5,88.5
1760646600,13.39,50.39,10.43,89.63
1760647500,13.4,50.37,10.45,90.0
1760648400,13.44,50.5,10.85,89.13
1760649300,13.46,50.45,10.85,89.5
1760650200,13.5,50.35,10.95,89.5
1760651100,13.53,50.32,10.9,91.5
1760652000,13.54,50.41,10.88,92.13
1760652900,13.57,50.38,10.9,93.0
1760653800,13.57,50.38,10.93,93.38
1760654700,13.56,50.29,10.95,92.75
1760655600,13.61,50.39,10.93,92.88
1760656500,13.6,50.37,11.05,94.75
1760657400,13.65,50.38,11.1,94.25
1760658300,13.64,50.32,11.1,93.5
1760659200,13.6,50.39,10.9,93.25
1760660100,13.54,50.3,10.7,92.75
1760661000,13.48,50.23,10.38,93.63
1760661900,13.43,50.23,10.3,93.75
1760662800,13.33,50.43,9.93,94.38
1760663700,13.58,52.34,9.6,95.5
1760664600,12.77,48.18,9.35,96.5
1760665500,13.38,52.48,9.05,97.25
1760666400,12.5,48.06,8.68,97.0
1760667300,13.16,52.35,8.2,97.0
1760668200,12.33,48.14,8.0,97.75
1760669100,12.93,52.36,7.65,98.0
1760670000,11.95,48.02,7.48,98.38
1760670900,12.74,52.42,7.25,98.75
1760671800,11.83,48.16,6.8,98.75
1760672700,12.6,52.34,6.7,99.0
1760673600,11.71,48.05,6.73,99.63
1760674500,12.46,52.33,6.45,99.25
1760675400,11.6,48.12,6.5,99.83
1760676300,12.48,52.31,7.1,100.0
1760677200,11.81,48.06,7.43,100.0
1760678100,12.25,50.1,7.7,100.0
1760679000,12.23,50.16,7.4,100.0
1760679900,12.11,49.98,7.6,100.0
1760680800,12.1,50.05,7.9,100.0
1760681700,12.11,50.04,8.6,100.0
1760682600,12.19,50.12,9.75,99.63
1760683500,12.27,49.98,11.35,96.5
1760684400,12.4,50.02,12.88,87.38
1760685300,12.55,50.17,14.5,82.0
1760686200,12.69,49.99,15.53,76.25
1760687100,12.81,49.84,16.1,74.75
1760688000,12.97,50.03,16.63,69.75
1760688900,13.13,50.01,17.2,65.75
1760689800,13.28,49.86,17.95,62.63
1760690700,13.42,50.02,18.85,58.5
1760691600,13.66,50.03,19.58,55.38
1760692500,14.07,49.85,20.05,55.0
