rdtimestamp,soiltemp,soilhum,airtemp,airhum
1747458000,14.24,54.02,13.28,86.38
1747458900,14.57,53.93,15.3,78.25
1747459800,14.89,54.03,17.45,70.63
1747460700,15.16,54.22,18.95,64.75
1747461600,15.41,54.07,19.83,61.38
1747462500,15.68,54.03,20.6,58.75
1747463400,15.95,53.95,21.0,57.0
1747464300,16.2,53.96,21.5,55.5
1747465200,16.51,53.96,21.8,52.38
1747466100,16.8,53.93,22.7,54.75
1747467000,16.92,52.69,22.38,50.63
1747467900,17.44,55.13,22.45,54.5
1747468800,17.55,52.77,22.55,51.25
1747469700,18.27,54.93,22.35,52.25
1747470600,18.05,52.75,22.28,49.88
1747471500,19.23,54.9,22.65,52.25
1747472400,18.81,52.65,22.85,50.25
1747473300,21.05,54.85,23.2,49.5
1747474200,19.89,52.54,23.2,51.0
1747475100,21.31,53.67,,
1747476000,20.72,52.4,24.6,40.5
1747476900,24.54,54.71,25.0,41.0
1747477800,21.82,52.61,25.45,44.88
1747478700,25.34,54.87,25.4,35.5
1747479600,22.61,53.64,25.4,46.5
1747480500,22.51,53.86,25.8,42.0
1747481400,18.28,50.39,26.08,40.25
1747482300,22.04,54.86,25.6,41.25
1747483200,19.81,52.65,25.9,38.0
1747484100,21.07,55.03,25.75,37.25
1747485000,19.9,52.46,26.2,46.25
1747485900,22.75,54.61,26.9,39.5
1747486800,21.63,52.43,26.93,39.38
1747487700,26.07,54.51,27.0,34.0
1747488600,22.64,52.26,26.93,35.88
1747489500,26.99,54.44,26.95,35.5
1747490400,22.7,52.29,26.98,35.25
1747491300,26.12,54.4,26.8,33.75
1747492200,22.42,52.36,26.55,36.88
1747493100,25.76,54.31,26.35,34.25
1747494000,22.18,52.34,26.0,36.88
1747494900,25.02,54.25,25.8,38.0
1747495800,21.74,52.22,26.13,34.83
1747496700,23.58,54.39,25.45,35.75
1747497600,18.7,50.31,25.23,37.5
1747498500,20.84,53.23,24.9,37.75
1747499400,20.31,53.26,24.48,39.13
1747500300,20.0,53.17,24.2,38.75
1747501200,19.67,53.23,23.93,39.5
1747502100,19.29,53.12,23.4,40.75
1747503000,19.01,53.27,22.43,47.38
1747503900,19.05,54.08,21.45,52.75
1747504800,18.4,53.14,20.63,54.63
1747505700,18.04,54.08,19.45,58.75
1747506600,17.4,53.19,18.2,61.88
1747507500,17.1,52.09,17.05,66.75
1747508400,16.8,54.05,16.35,70.25
1747509300,16.7,52.2,15.7,72.5
1747510200,16.29,54.14,15.08,77.0
1747511100,16.32,52.04,14.9,74.0
1747512000,15.83,54.06,14.55,77.25
1747512900,16.07,52.06,14.2,79.5
1747513800,15.75,53.95,14.93,72.88
1747514700,16.11,51.98,15.2,73.5
1747515600,15.89,54.02,15.08,74.38
1747516500,16.03,51.91,15.2,72.75
1747517400,15.88,53.84,15.15,72.38
1747518300,15.95,52.0,15.1,73.0
1747519200,15.75,53.72,14.9,73.63
1747520100,15.78,51.91,14.45,75.5
1747521000,15.27,53.87,13.83,80.0
1747521900,15.48,51.92,13.3,79.5
1747522800,14.91,53.86,13.15,81.0
1747523700,15.31,51.85,13.35,81.75
1747524600,14.86,53.71,13.3,80.38
1747525500,15.2,51.93,12.7,85.0
1747526400,14.56,53.75,12.23,89.0
1747527300,15.01,51.91,11.75,90.5
1747528200,14.42,53.94,12.13,89.38
1747529100,15.05,51.76,12.45,88.0
1747530000,14.62,53.74,12.35,90.13
1747530900,15.11,51.91,12.4,88.25
1747531800,14.65,53.77,12.4,88.0
1747532700,14.96,51.79,12.0,90.5
1747533600,14.28,53.72,11.8,90.75
1747534500,14.71,51.8,11.45,92.5
1747535400,14.04,53.72,11.23,93.75
1747536300,14.49,51.88,10.85,94.25
1747537200,13.73,53.66,10.55,94.5
1747538100,14.27,51.83,10.25,95.5
1747539000,13.47,53.61,9.9,95.63
1747539900,14.07,51.91,9.8,97.0
1747540800,13.41,53.61,10.2,96.38
1747541700,14.12,51.92,10.65,96.25
1747542600,13.71,53.5,11.15,97.13
1747543500,14.21,52.66,12.05,96.25
1747544400,14.5,52.61,14.55,82.5
1747545300,14.77,52.67,16.9,70.75
1747546200,15.02,52.56,18.5,63.13
1747547100,15.22,52.51,19.65,58.5
1747548000,15.43,52.61,20.18,57.38
1747548900,15.64,52.54,20.3,57.5
1747549800,15.93,52.47,21.0,56.88
1747550700,16.28,52.48,22.3,54.25
1747551600,16.6,52.39,22.1,55.17
1747552500,17.54,55.19,22.85,52.25
1747553400,17.01,51.41,23.05,50.88
1747554300,18.06,53.35,22.85,50.5
1747555200,17.91,51.34,23.08,49.75
1747556100,19.36,53.11,23.4,48.0
1747557000,18.85,51.38,23.73,46.75
1747557900,21.65,52.92,23.95,45.25
1747558800,20.24,51.11,24.23,46.0
1747559700,23.56,53.02,24.15,44.0
1747560600,21.31,51.19,24.3,45.88
1747561500,24.74,52.94,24.5,45.25
1747562400,21.86,51.03,24.63,43.38
1747563300,29.86,54.73,24.65,45.0
1747564200,22.12,51.06,25.1,43.38
1747565100,24.07,53.09,25.15,43.0
1747566000,20.5,51.23,25.8,43.63
1747566900,21.77,52.98,26.2,40.25
1747567800,19.94,51.17,26.23,39.25
1747568700,21.37,52.97,26.5,38.75
1747569600,20.22,50.96,26.68,38.13
1747570500,23.69,52.59,26.75,38.25
1747571400,21.85,50.95,27.05,36.5
1747572300,26.01,52.58,27.2,38.25
1747573200,22.75,50.94,27.65,37.38
1747574100,25.1,51.62,27.6,36.25
1747575000,23.63,50.94,27.8,36.17
1747575900,28.2,52.44,28.4,34.0
1747576800,23.84,51.03,27.93,37.75
1747577700,27.73,52.54,27.9,36.0
1747578600,23.66,50.79,28.0,39.0
1747579500,27.48,52.42,28.1,37.0
1747580400,22.97,50.79,27.73,36.13
1747581300,26.42,52.33,27.85,37.5
1747582200,22.65,50.8,27.9,36.25
1747583100,23.98,52.35,26.9,38.0
1747584000,21.44,50.85,26.93,39.0
1747584900,22.49,52.33,25.8,40.0
1747585800,20.57,50.75,26.4,40.75
1747586700,21.09,51.49,26.3,42.25
1747587600,20.09,50.91,26.15,42.5
1747588500,20.49,51.45,24.6,46.0
1747589400,20.2,51.5,24.9,45.5
1747590300,19.49,50.82,24.0,48.25
1747591200,19.56,51.53,23.3,49.67
1747592100,19.2,51.48,21.8,53.0
1747593000,18.88,51.6,21.13,55.17
1747593900,18.38,50.66,20.6,56.5
1747594800,18.63,52.14,20.17,57.17
1747595700,18.78,53.59,19.55,59.0
1747596600,18.16,52.15,19.23,59.5
1747597500,17.63,50.62,18.6,61.75
1747598400,17.65,52.05,18.08,63.13
1747599300,17.28,50.56,17.75,64.75
1747600200,17.29,52.21,17.43,65.75
1747601100,17.12,51.31,17.2,66.5
1747602000,17.03,52.07,17.05,67.0
1747602900,16.83,50.64,16.95,67.5
1747603800,16.79,52.14,16.6,68.75
1747604700,16.56,50.74,15.95,72.25
1747605600,16.06,52.05,15.25,72.88
1747606500,16.06,50.57,14.55,76.25
1747607400,15.62,52.0,13.9,83.0
1747608300,15.84,50.65,13.65,84.75
1747609200,15.39,52.1,13.28,84.88
1747610100,15.71,50.67,13.55,83.0
1747611000,15.28,51.96,13.5,81.88
1747611900,15.63,50.64,13.55,82.25
1747612800,15.18,52.02,13.78,81.25
1747613700,15.54,50.65,13.95,80.25
1747614600,14.93,51.98,13.35,82.63
1747615500,15.31,50.64,12.85,83.75
1747616400,14.65,51.88,12.45,87.38
1747617300,15.15,50.46,12.3,86.5
1747618200,14.57,51.97,11.93,90.63
1747619100,15.04,50.6,12.1,88.75
1747620000,14.44,51.99,11.8,91.25
1747620900,14.88,50.65,11.55,91.5
1747621800,14.32,51.93,11.35,92.38
1747622700,14.74,50.46,10.95,95.0
1747623600,14.01,51.96,10.98,96.63
1747624500,14.54,50.41,10.8,96.25
1747625400,13.8,51.84,10.65,97.75
1747626300,14.4,50.72,10.65,98.75
1747627200,13.77,51.94,10.9,99.0
1747628100,14.5,50.5,11.35,99.0
1747629000,14.22,51.79,12.05,99.0
1747629900,14.73,51.25,13.1,96.75
1747630800,15.09,51.16,15.38,90.25
1747631700,15.49,51.34,17.55,80.75
1747632600,15.81,51.11,19.58,76.13
1747633500,16.14,51.25,21.65,68.0
1747634400,16.44,51.12,23.08,61.88
1747635300,16.72,51.08,21.9,64.0
1747636200,17.04,51.25,25.05,56.0
1747637100,17.33,51.16,25.55,53.0
1747638000,17.67,51.08,25.33,54.0
1747638900,18.07,51.13,25.2,54.0
1747639800,18.07,50.48,25.48,55.38
1747640700,19.38,51.68,25.2,54.75
1747641600,19.01,50.35,25.48,54.88
1747642500,20.84,51.46,25.45,55.25
1747643400,20.08,50.18,25.63,53.63
1747644300,22.91,51.42,25.9,52.75
1747645200,21.39,50.17,25.98,52.0
1747646100,24.79,51.42,26.3,52.25
1747647000,22.48,50.11,26.45,52.5
1747647900,25.97,51.22,26.5,53.0
1747648800,23.22,50.19,26.95,53.0
1747649700,27.11,51.41,27.25,50.25
1747650600,22.25,50.22,26.48,52.13
1747651500,24.51,51.47,27.3,50.25
1747652400,21.82,50.27,28.08,48.0
1747653300,23.68,51.31,28.45,45.75
1747654200,21.5,50.14,28.33,45.63
1747655100,23.31,51.35,28.75,45.25
1747656000,21.97,50.1,28.8,43.0
1747656900,25.41,51.24,29.1,44.0
1747657800,22.81,49.89,28.9,43.13
1747658700,26.2,51.08,28.3,43.75
1747659600,25.47,50.45,29.2,43.17
1747660500,27.56,50.97,29.3,40.5
1747661400,24.17,49.89,29.43,42.38
1747662300,27.27,50.82,28.95,41.75
1747663200,22.68,49.9,28.0,42.63
1747664100,24.58,51.06,27.85,44.75
1747665000,22.64,49.78,28.08,43.63
1747665900,24.53,50.86,27.85,45.25
1747666800,22.13,49.85,27.95,44.75
1747667700,24.84,50.84,28.45,44.0
1747668600,22.02,49.7,27.58,45.13
1747669500,23.35,50.84,27.1,46.75
1747670400,21.43,49.88,26.7,48.13
1747671300,22.83,50.88,26.7,49.25
1747672200,21.09,49.77,26.3,50.0
1747673100,22.05,50.69,25.8,51.5
1747674000,20.62,49.73,25.7,52.25
1747674900,21.41,50.73,24.85,53.25
1747675800,20.66,50.24,24.33,53.75
1747676700,20.47,50.19,23.9,56.25
1747677600,20.22,50.17,23.33,57.13
1747678500,19.86,50.09,22.6,59.75
1747679400,20.29,51.62,21.8,62.13
1747680300,19.27,50.24,21.05,65.0
1747681200,18.96,49.98,20.38,67.38
1747682100,18.74,50.15,19.8,69.5
1747683000,18.55,50.09,19.43,72.25
1747683900,18.32,50.11,18.95,75.0
1747684800,18.08,48.51,18.65,75.88
1747685700,17.99,49.63,18.05,80.75
1747686600,17.81,50.59,17.53,81.13
1747687500,17.72,49.58,17.1,83.75
1747688400,17.48,50.56,16.88,84.38
1747689300,17.52,49.58,16.6,85.75
1747690200,17.29,50.57,16.38,85.63
1747691100,17.33,49.6,16.45,85.0
1747692000,17.18,50.54,16.58,84.75
1747692900,17.26,49.62,16.6,85.0
1747693800,17.07,50.6,16.23,87.25
1747694700,17.1,49.59,15.95,89.0
1747695600,17.05,49.95,15.97,89.0
1747696500,17.08,49.45,15.7,88.75
1747697400,16.88,50.57,15.53,91.75
1747698300,16.96,49.61,15.5,91.5
1747699200,16.77,50.59,15.58,91.5
1747700100,16.91,49.45,15.7,88.75
1747701000,16.82,50.51,15.85,90.38
1747701900,16.95,49.47,16.0,92.5
1747702800,16.95,50.62,16.3,93.0
1747703700,17.03,49.49,16.4,92.75
1747704600,17.01,50.53,16.15,94.38
1747705500,16.93,49.45,15.9,95.25
1747706400,16.79,50.58,15.78,96.0
1747707300,16.84,49.51,15.8,96.75
1747708200,16.69,50.57,15.85,97.13
1747709100,16.83,49.5,15.95,97.5
1747710000,16.89,50.48,16.3,96.75
1747710900,17.0,49.57,16.75,94.0
1747711800,17.1,50.61,16.9,93.5
1747712700,17.06,49.53,16.85,93.25
1747713600,17.1,50.48,16.68,93.88
1747714500,17.02,49.53,16.55,95.25
1747715400,17.14,50.64,16.63,96.25
1747716300,17.25,49.45,17.1,97.0
1747717200,17.79,50.44,18.0,92.25
1747718100,17.49,49.5,18.2,89.0
1747719000,17.6,50.55,17.95,90.25
1747719900,17.33,49.43,17.8,92.5
1747720800,17.67,50.63,17.93,93.25
1747721700,17.9,49.95,18.9,89.5
1747722600,18.23,49.87,20.33,83.83
1747723500,18.37,49.82,20.6,81.75
1747724400,18.92,49.78,22.38,76.0
1747725300,19.28,49.85,22.75,73.5
1747726200,19.35,49.77,22.68,75.88
1747727100,19.85,49.87,23.6,72.25
1747728000,19.92,49.77,23.18,72.63
1747728900,20.52,49.76,24.1,70.5
1747729800,20.94,49.65,24.58,69.25
1747730700,20.62,49.75,23.75,70.0
1747731600,19.83,49.18,22.93,71.38
1747732500,20.41,50.29,22.8,72.5
1747733400,19.8,49.11,23.33,71.88
1747734300,21.16,50.18,23.8,68.75
1747735200,20.6,48.98,24.95,66.38
1747736100,23.68,50.13,25.7,63.25
1747737000,21.08,49.16,25.13,64.25
1747737900,22.84,50.04,25.35,66.25
1747738800,21.93,49.0,26.35,62.75
1747739700,24.42,49.96,26.25,62.25
1747740600,21.44,49.03,26.25,63.13
1747741500,23.27,50.04,25.4,64.0
1747742400,21.52,48.98,26.5,64.0
1747743300,23.02,49.95,25.45,62.5
1747744200,20.46,49.06,24.15,67.38
1747745100,21.03,50.01,23.4,68.0
1747746000,19.01,49.04,20.23,80.75
1747746900,20.45,50.02,21.75,89.0
1747747800,20.11,49.06,22.6,83.0
1747748700,20.35,49.59,22.15,85.0
1747749600,20.03,49.03,22.8,82.25
1747750500,20.65,49.98,22.35,72.75
1747751400,19.06,49.22,20.93,71.67
1747752300,18.66,49.67,19.45,75.25
1747753200,18.39,49.1,18.93,76.0
1747754100,18.27,50.1,18.25,77.5
1747755000,17.93,49.09,17.75,83.0
1747755900,17.91,50.0,17.35,89.0
1747756800,17.82,49.1,17.15,90.75
1747757700,17.9,50.07,17.2,92.25
1747758600,17.92,49.32,17.48,89.38
1747759500,18.1,50.26,17.65,91.5
1747760400,17.91,49.15,17.7,92.13
1747761300,17.95,50.07,17.65,93.5
1747762200,17.84,49.04,17.27,96.83
1747763100,17.91,50.16,17.1,98.0
1747764000,17.82,49.07,17.05,98.88
1747764900,17.81,50.11,16.8,99.0
1747765800,17.62,49.27,16.05,98.25
1747766700,17.35,50.17,15.5,98.75
1747767600,17.31,49.68,15.35,99.38
1747768500,17.22,49.7,15.1,100.0
1747769400,17.16,49.74,15.1,99.75
1747770300,17.1,49.67,15.2,100.0
1747771200,17.04,49.6,15.3,100.0
1747772100,17.03,49.64,15.3,100.0
1747773000,17.0,49.66,15.25,100.0
1747773900,16.94,49.56,15.25,100.0
1747774800,16.87,49.84,15.23,100.0
1747775700,16.97,49.21,15.3,100.0
1747776600,16.8,50.27,15.25,100.0
1747777500,16.95,49.09,15.25,100.0
1747778400,16.87,49.69,15.35,100.0
1747779300,16.93,49.2,15.35,100.0
1747780200,16.79,50.33,15.38,100.0
1747781100,16.91,49.13,15.35,100.0
1747782000,16.76,50.24,15.43,100.0
1747782900,16.89,49.11,15.5,100.0
1747783800,16.76,50.29,15.5,100.0
1747784700,16.91,49.13,15.5,100.0
1747785600,16.84,50.11,15.63,100.0
1747786500,16.9,49.28,15.6,100.0
1747787400,16.72,51.91,15.6,100.0
1747788300,16.83,50.83,15.55,100.0
1747789200,16.65,53.28,15.3,100.0
1747790100,16.69,51.19,15.05,100.0
1747791000,16.46,53.66,14.95,100.0
1747791900,16.59,51.28,14.95,100.0
1747792800,16.38,53.78,15.05,100.0
1747793700,16.55,51.33,15.0,100.0
1747794600,16.34,53.88,15.1,100.0
1747795500,16.5,51.33,15.05,100.0
1747796400,16.27,53.93,15.05,100.0
1747797300,16.47,51.48,15.1,100.0
1747798200,16.13,60.3,15.05,100.0
1747799100,16.31,57.61,15.0,100.0
1747800000,16.1,65.37,14.97,100.0
1747800900,16.38,57.08,15.0,100.0
1747801800,16.19,64.62,15.05,100.0
1747802700,16.44,56.9,15.3,100.0
1747803600,16.39,64.06,15.53,100.0
1747804500,16.63,56.65,16.05,100.0
1747805400,16.7,63.84,16.5,100.0
1747806300,16.82,56.37,16.55,100.0
1747807200,16.9,63.21,16.58,100.0
1747808100,16.95,56.21,16.7,100.0
1747809000,17.19,63.12,17.18,100.0
1747809900,17.3,56.13,17.8,100.0
1747810800,17.81,62.64,19.45,99.25
1747811700,17.8,55.87,20.25,96.5
1747812600,18.42,62.42,20.73,95.0
1747813500,18.55,58.92,21.1,93.5
1747814400,18.91,58.76,21.8,87.88
1747815300,19.17,58.86,22.85,77.25
1747816200,19.56,58.75,23.75,71.38
1747817100,19.55,58.75,23.95,69.5
1747818000,19.84,58.64,24.53,66.13
1747818900,19.57,58.68,23.7,64.5
1747819800,19.29,58.53,23.35,68.25
1747820700,20.16,58.36,24.2,68.5
1747821600,20.42,58.32,24.95,66.13
1747822500,19.84,58.37,23.7,66.25
1747823400,20.88,58.21,25.03,69.13
1747824300,21.91,61.2,25.25,66.25
1747825200,20.41,55.15,26.77,61.83
1747826100,21.27,58.03,27.0,58.0
1747827000,18.93,49.18,27.4,64.25
1747827900,21.82,60.84,26.75,57.75
1747828800,20.11,55.0,25.7,61.13
1747829700,21.22,60.7,25.25,61.25
1747830600,20.58,54.72,25.9,63.25
1747831500,22.55,60.44,26.7,56.75
1747832400,21.01,54.72,26.7,59.25
1747833300,23.92,60.22,27.4,53.0
1747834200,19.28,49.03,28.0,56.17
1747835100,24.3,60.15,26.85,54.5
1747836000,21.98,54.48,27.58,52.63
1747836900,23.66,59.99,26.75,55.5
1747837800,21.83,54.4,27.8,53.13
1747838700,23.97,59.7,27.35,52.75
1747839600,21.78,54.25,27.65,49.5
1747840500,23.04,59.4,26.95,53.75
1747841400,20.83,54.18,26.2,59.5
1747842300,21.7,59.23,25.35,61.75
1747843200,20.25,54.13,24.88,62.75
1747844100,20.64,56.47,24.35,67.0
1747845000,19.85,54.13,23.5,67.88
1747845900,20.08,58.83,22.15,71.0
1747846800,19.22,53.95,21.23,72.63
1747847700,19.47,58.63,20.8,75.75
1747848600,18.56,49.13,20.38,76.88
1747849500,19.25,58.47,20.0,77.75
1747850400,18.76,53.75,19.78,79.38
1747851300,19.22,62.9,19.0,82.25
1747852200,18.47,53.68,17.9,85.75
1747853100,18.4,58.2,17.65,86.0
1747854000,18.08,53.61,17.15,89.0
1747854900,17.97,58.21,16.6,91.5
1747855800,17.79,53.54,16.3,93.25
1747856700,17.64,58.1,16.1,94.25
1747857600,17.57,53.64,15.93,96.25
1747858500,17.5,55.86,15.9,96.75
1747859400,17.44,57.83,15.73,97.38
1747860300,17.47,55.74,15.75,98.0
1747861200,17.4,57.9,15.55,98.0
1747862100,17.4,53.56,15.55,98.5
1747863000,17.37,57.9,15.45,98.63
1747863900,17.36,53.49,15.55,99.25
1747864800,17.32,57.8,15.55,99.25
1747865700,17.31,53.44,15.55,99.5
1747866600,17.24,57.72,15.55,99.5
1747867500,17.26,53.53,15.5,99.75
1747868400,17.23,57.56,15.63,100.0
1747869300,17.25,55.47,15.65,100.0
1747870200,17.25,57.55,15.95,100.0
1747871100,17.26,53.38,16.1,100.0
1747872000,17.28,57.54,16.18,100.0
1747872900,17.26,53.37,16.1,100.0
1747873800,17.19,57.37,15.88,100.0
1747874700,17.14,53.3,15.65,100.0
1747875600,17.02,57.34,15.53,100.0
1747876500,17.07,53.15,15.4,100.0
1747877400,17.01,57.34,15.53,100.0
1747878300,17.04,53.15,15.65,100.0
1747879200,16.88,61.29,15.63,100.0
1747880100,17.08,53.24,15.75,100.0
1747881000,17.07,57.14,15.95,100.0
1747881900,17.05,53.38,16.0,100.0
1747882800,17.03,57.5,16.03,100.0
1747883700,17.07,53.44,16.0,100.0
1747884600,17.11,57.51,16.08,100.0
1747885500,17.11,53.59,16.0,100.0
1747886400,17.08,57.68,16.0,100.0
1747887300,17.08,53.57,16.0,100.0
1747888200,17.07,62.05,16.13,100.0
1747889100,17.1,53.55,16.2,100.0
1747890000,17.19,57.81,16.5,100.0
1747890900,17.13,53.51,16.4,100.0
1747891800,17.18,57.84,16.93,100.0
1747892700,17.25,53.51,17.0,100.0
1747893600,17.49,57.75,18.35,99.5
1747894500,17.69,53.44,19.2,99.0
1747895400,18.13,57.64,19.8,96.13
1747896300,17.83,53.44,18.6,98.0
1747897200,18.31,57.69,19.18,98.0
1747898100,18.23,53.44,19.5,96.75
1747899000,18.96,57.65,20.48,95.75
1747899900,18.83,53.32,21.1,94.0
1747900800,19.44,57.51,21.27,91.17
1747901700,19.08,53.38,21.5,90.25
1747902600,20.19,57.48,22.58,85.38
1747903500,19.72,53.23,22.95,84.5
1747904400,20.45,55.25,23.58,81.38
1747905300,20.54,57.48,23.0,83.75
1747906200,19.69,53.23,23.3,70.38
1747907100,20.5,57.37,23.3,69.25
1747908000,19.65,53.07,22.73,68.63
1747908900,19.93,57.37,21.95,70.5
1747909800,19.22,53.02,22.1,70.38
1747910700,19.8,57.1,22.05,72.75
1747911600,19.18,53.05,21.88,73.88
1747912500,19.66,57.07,21.9,77.5
1747913400,19.09,53.16,21.6,74.83
1747914300,19.79,61.08,21.6,69.25
1747915200,18.43,49.03,21.28,74.88
1747916100,18.68,56.94,19.6,79.75
1747917000,18.29,52.91,18.55,86.38
1747917900,18.43,56.94,18.65,88.0
1747918800,18.17,53.0,18.55,88.13
1747919700,18.18,56.95,18.35,88.0
1747920600,18.33,52.83,19.13,84.5
1747921500,18.68,56.8,19.8,79.75
1747922400,18.48,52.92,20.3,76.38
1747923300,18.81,56.77,20.25,76.0
1747924200,18.44,52.84,20.15,76.63
1747925100,18.68,56.77,19.85,78.5
1747926000,18.31,52.82,19.73,77.5
1747926900,18.56,56.66,19.75,79.25
1747927800,18.23,52.84,19.6,78.5
1747928700,18.43,56.69,19.45,79.0
1747929600,18.15,52.85,19.25,80.75
1747930500,18.39,56.54,19.3,81.25
1747931400,18.25,52.82,19.75,80.13
1747932300,18.57,56.47,19.95,80.0
1747933200,18.27,52.78,19.88,80.38
1747934100,18.49,56.54,19.8,77.5
1747935000,17.96,49.06,19.68,80.38
1747935900,18.33,56.61,19.35,80.5
1747936800,18.02,52.82,18.9,82.5
1747937700,17.94,56.51,18.2,84.75
1747938600,17.65,52.84,17.6,80.0
1747939500,17.34,56.52,16.8,81.0
1747940400,17.32,52.85,16.2,82.13
1747941300,16.95,56.46,15.6,83.75
1747942200,16.91,52.77,14.85,85.13
1747943100,16.42,56.5,14.35,89.25
1747944000,16.56,52.73,13.85,89.25
1747944900,16.01,56.4,13.6,89.0
1747945800,16.07,54.46,13.15,91.0
1747946700,15.65,56.48,12.7,93.0
1747947600,16.0,52.72,12.35,95.13
1747948500,15.38,56.31,12.05,96.0
1747949400,15.76,52.59,12.03,96.63
1747950300,15.45,54.44,11.8,97.25
1747951200,15.04,56.31,11.8,97.88
1747952100,15.52,52.69,11.55,97.75
1747953000,14.94,56.2,11.5,98.38
1747953900,15.56,52.74,12.1,98.75
1747954800,15.24,56.15,12.65,97.88
1747955700,15.74,52.62,12.9,96.75
1747956600,15.29,56.13,12.68,97.88
1747957500,15.74,52.63,,
1747958400,15.35,56.06,13.5,99.83
1747959300,15.87,52.66,13.85,99.0
1747960200,15.57,56.07,14.1,97.25
1747961100,15.99,52.68,14.2,96.5
1747962000,15.72,55.94,14.25,97.75
1747962900,16.04,52.7,14.25,98.25
1747963800,15.48,59.24,14.23,98.67
1747964700,16.03,52.62,14.15,99.25
1747965600,15.7,56.1,14.0,97.63
1747966500,15.98,52.68,13.8,97.0
1747967400,15.63,56.02,13.68,95.38
1747968300,15.84,52.64,13.5,92.75
1747969200,15.4,55.97,13.33,93.0
1747970100,15.72,52.55,13.25,92.75
1747971000,15.32,55.92,13.08,95.5
1747971900,15.68,52.6,13.05,96.5
1747972800,15.34,55.94,13.15,96.63
1747973700,15.72,52.63,13.5,98.0
1747974600,15.56,55.96,13.93,98.0
1747975500,15.88,52.55,14.1,95.75
1747976400,15.68,55.79,14.25,92.5
1747977300,15.88,52.51,14.3,88.0
1747978200,15.58,55.6,14.58,88.25
1747979100,15.84,52.61,14.75,85.25
1747980000,15.71,55.8,15.28,84.63
1747980900,16.02,52.56,15.8,84.0
1747981800,16.09,55.66,16.43,77.88
1747982700,16.22,52.49,16.95,79.0
1747983600,16.26,55.69,17.08,76.5
1747984500,16.36,52.46,17.65,73.5
1747985400,16.6,55.65,18.33,70.13
1747986300,16.63,52.4,18.7,69.75
1747987200,17.02,55.47,19.05,68.0
1747988100,17.0,52.32,19.45,63.75
1747989000,17.82,55.29,20.3,64.0
1747989900,17.5,52.12,20.35,61.75
1747990800,18.25,55.05,21.05,60.25
1747991700,17.69,52.13,20.75,58.0
1747992600,18.59,55.03,21.08,60.38
1747993500,18.0,52.02,21.15,60.0
1747994400,19.46,54.85,22.0,59.75
1747995300,18.36,51.99,21.9,55.0
1747996200,18.69,53.46,21.45,58.63
1747997100,19.29,54.7,21.6,56.5
1747998000,19.03,51.8,23.38,53.88
1747998900,21.27,54.45,24.0,54.75
1747999800,19.33,51.77,23.48,52.75
1748000700,20.89,54.37,24.1,51.25
1748001600,19.19,51.71,24.03,52.0
1748002500,20.15,54.2,24.6,58.5
1748003400,19.17,51.47,24.45,47.75
1748004300,19.67,53.94,23.0,57.25
1748005200,19.06,52.58,22.03,56.17
1748006100,19.19,53.85,20.65,59.25
1748007000,18.54,51.41,20.38,61.25
1748007900,18.81,53.9,19.6,61.0
1748008800,18.23,51.22,19.68,60.5
1748009700,18.31,53.71,19.25,57.5
1748010600,17.76,51.42,19.18,59.38
1748011500,18.62,53.62,20.35,57.25
1748012400,18.74,51.1,21.95,52.75
1748013300,21.39,55.47,22.7,48.75
1748014200,18.3,51.18,21.48,53.88
1748015100,18.47,53.37,20.15,57.25
1748016000,17.96,51.12,20.13,57.88
1748016900,18.5,53.23,20.1,58.5
1748017800,17.86,51.08,20.98,55.38
1748018700,18.1,53.11,20.6,55.75
1748019600,17.4,51.15,19.73,57.63
1748020500,17.24,53.13,18.85,61.0
1748021400,17.07,51.07,18.0,63.25
1748022300,16.85,53.11,17.55,68.25
1748023200,16.76,50.93,17.08,70.25
1748024100,16.66,53.01,16.75,71.5
1748025000,16.56,50.93,16.25,72.75
1748025900,16.29,53.12,15.75,74.75
1748026800,16.28,50.89,15.25,75.63
1748027700,15.94,53.08,14.65,78.0
1748028600,16.05,50.99,14.08,80.88
1748029500,15.62,52.99,13.65,82.0
1748030400,15.88,50.95,13.38,83.75
1748031300,15.39,52.87,13.2,87.0
1748032200,15.7,50.99,13.1,86.75
1748033100,15.15,52.8,13.0,88.25
1748034000,15.59,51.0,12.78,89.5
1748034900,14.99,52.88,12.65,91.25
1748035800,15.42,50.8,12.75,92.5
1748036700,14.88,52.74,12.85,92.75
1748037600,15.33,50.9,12.93,92.88
1748038500,14.96,52.79,12.75,93.25
1748039400,15.75,48.98,12.83,92.5
1748040300,14.9,52.7,12.6,93.0
1748041200,15.01,51.64,11.97,94.5
1748042100,14.87,51.78,11.65,95.75
1748043000,14.53,52.79,11.25,96.75
1748043900,15.5,49.07,10.95,97.5
1748044800,14.24,52.7,10.55,98.13
1748045700,14.71,50.88,10.65,99.25
1748046600,13.44,54.47,10.53,99.0
1748047500,14.64,50.92,10.3,99.0
1748048400,14.06,52.68,10.6,99.5
1748049300,14.65,50.75,10.5,99.5
1748050200,14.13,52.62,10.45,99.63
1748051100,14.65,50.88,10.55,100.0
1748052000,14.19,52.69,10.88,100.0
1748052900,14.72,50.85,11.2,100.0
1748053800,14.29,52.68,11.48,100.0
1748054700,14.79,50.87,11.65,100.0
1748055600,14.41,52.56,11.7,100.0
